,Name,Short description,Description,tags,Categories,Images,ID
1705,Xiaomi Redmi Note 4 (MediaTek),Xiaomi Redmi Note 4 review,,"Xiaomi,Android",android > Xiaomi,https://cdn.gsmarena.com/imgroot/reviews/16/xiaomi-redmi-note-4/lifestyle/-728w2/gsmarena_007.jpg,1706
1706,Xiaomi Redmi 3s,Xiaomi Redmi 3S review,,"Xiaomi,Android,Dual SIM",android > Xiaomi,"https://cdn.gsmarena.com/imgroot/reviews/16/xiaomi-redmi-3s/lifestyle/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/16/xiaomi-redmi-3s/ofic/-728w3/gsmarena_001.jpg",1707
1707,ZTE nubia Z11,Nubia Z11 review,,"ZTE,Nubia,Android",android > ZTE,https://cdn.gsmarena.com/imgroot/reviews/16/zte-nubia-z11/lifestyle/-728w2/gsmarena_005.jpg,1708
1711,Xiaomi Mi 5s,Xiaomi Mi 5s review,,"Xiaomi,Android,Dual SIM",android > Xiaomi,"https://cdn.gsmarena.com/imgroot/reviews/16/xiaomi-mi-5s/lifestyle/-728w2/gsmarena_005.jpg,https://cdn.gsmarena.com/imgroot/reviews/16/xiaomi-mi-5s/ofic/-728/gsmarena_001.jpg",1712
1713,Oppo R9s,Oppo R9s review,,"Oppo,Android,Dual SIM",android > Oppo,https://cdn.gsmarena.com/imgroot/reviews/16/oppo-r9s/lifestyle/-728w2/gsmarena_005.jpg,1714
1714,ZTE Axon 7,ZTE Axon 7 review,,"ZTE,Android,Dual SIM",android > ZTE,https://cdn.gsmarena.com/imgroot/reviews/16/zte-axon-7/lifestyle/-728w2/gsmarena_001.jpg,1715
1715,OnePlus OnePlus 3T,OnePlus 3T review,4.5,"OnePlus,Android,Dual SIM",android > OnePlus,,1716
1716,Xiaomi Mi Note 2,Xiaomi Mi Note 2 review,,"Xiaomi,Android,Dual SIM",android > Xiaomi,"https://cdn.gsmarena.com/imgroot/reviews/16/xiaomi-mi-note-2/lifestyle/-728w2/gsmarena_011.jpg,https://cdn.gsmarena.com/imgroot/reviews/16/xiaomi-mi-note-2/offic/-728/gsmarena_002.jpg",1717
1717,Lenovo Phab2 Plus,Lenovo Phab2 Plus preview ,,"Lenovo,Android,Dual SIM",android > Lenovo,https://cdn.gsmarena.com/imgroot/reviews/16/lenovo-phab2-plus/lifestyle/-728w2/gsmarena_001.jpg,1718
1718,Huawei Mate 9,Huawei Mate 9 vs. Xiaomi Mi 5s Plus,,"Huawei,Xiaomi,Android",android > Huawei,https://cdn.gsmarena.com/imgroot/reviews/16/huawei-mate-9-vs-xiaomi-mi-5s-plus/lifestyle/-728w2/gsmarena_001.jpg,1719
1720,Meizu M3 Max,Meizu M3 Max review,,"Meizu,Android,Dual SIM",android > Meizu,"https://cdn.gsmarena.com/imgroot/reviews/16/meizu-m3-max/lifestyle/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/16/meizu-m3-max/lifestyle/-728w2/gsmarena_002.jpg,https://cdn.gsmarena.com/imgroot/reviews/16/meizu-m3-max/battery/-728/gsmarena_001.jpg",1721
1722,Lenovo Moto Z Play,Moto Z Play review,,"Lenovo,Motorola,Android",android > Lenovo,https://cdn.gsmarena.com/imgroot/reviews/16/motorola-moto-z-play/lifestyle/-728w2/gsmarena_001.jpg,1723
1723,Xiaomi Redmi 3s Prime,Xiaomi Redmi 4 Prime vs. Redmi 3s Prime,,"Xiaomi,Android,Dual SIM",android > Xiaomi,https://cdn.gsmarena.com/imgroot/reviews/16/xiaomi-redmi-3s-prime-vs/lifestyle/-728w2/gsmarena_032.jpg,1724
1724,Xiaomi Mi Note 2,Xiaomi Mi Note 2 vs. Samsung Galaxy S7 edge,,"Xiaomi,Samsung,Android",android > Xiaomi,https://cdn.gsmarena.com/imgroot/reviews/16/halfprice-mi-note-2-vs-galaxy-s7-edge/lifestyle/-728w2/gsmarena_002.jpg,1725
1725,OnePlus OnePlus 3T,OnePlus 3T vs. Google Pixel XL,,"OnePlus,Google,Android",android > OnePlus,https://cdn.gsmarena.com/imgroot/reviews/16/halfprice-oneplus-3t-google-pixel-xl/lifestyle/-728w2/gsmarena_001.jpg,1726
1726,Samsung Galaxy S7,Samsung Galaxy S7 vs. Galaxy A5 (2016),,"Samsung,Android",android > Samsung,https://cdn.gsmarena.com/imgroot/reviews/17/half-priced-galaxy-a5-2016-vs-galaxy-s7/lifestyle/-728w2/gsmarena_003.jpg,1727
1727,Huawei Honor 6X,Honor 6X review,,"Huawei,Honor,Android",android > Huawei,https://cdn.gsmarena.com/imgroot/reviews/17/huawei-honor-6x/lifestyle/-728w2/gsmarena_001.jpg,1728
1728,Sony Xperia XZ,Sony Xperia XZ review,,"Sony,Android,Time-saver",android > Sony,"https://cdn.gsmarena.com/imgroot/reviews/16/sony-xperia-xz/review/lifestyle/-728w2/gsmarena_005.jpg,https://cdn.gsmarena.com/imgroot/reviews/16/sony-xperia-xz/review/lifestyle/-728w2/gsmarena_003.jpg,https://cdn.gsmarena.com/imgroot/reviews/16/sony-xperia-xz/review/lifestyle/-728w2/gsmarena_004.jpg,https://cdn.gsmarena.com/imgroot/reviews/16/sony-xperia-xz/review/lifestyle/-728w2/gsmarena_008.jpg",1729
1729,Asus Zenfone 3s Max ZC521TL,Asus Zenfone 3S Max review,,"Asus,Android",android > Asus,https://cdn.gsmarena.com/imgroot/reviews/17/zenfone-3s-max-zc521tl/phone/-1024x768mw1/gsmarena_001.jpg,1730
1730,Samsung Galaxy S7 edge,Android 7.0 on the Galaxy S7 edge,,"Samsung,Android",android > Samsung,,1731
1731,Meizu Meizu M5,Meizu M5 review,,"Meizu,Android,Dual SIM",android > Meizu,"https://cdn.gsmarena.com/imgroot/reviews/17/meizu-m5/lifestyle/-728w2/gsmarena_005.jpg,https://cdn.gsmarena.com/imgroot/reviews/17/meizu-m5/lifestyle/-728w2/gsmarena_007.jpg,https://cdn.gsmarena.com/imgroot/reviews/17/meizu-m5/battery/-728/gsmarena_001.jpg",1732
1732,Meizu M5 Note,Meizu M5 Note review,,"Meizu,Android,Dual SIM",android > Meizu,"https://cdn.gsmarena.com/imgroot/reviews/17/meizu-m5-note/lifestyle/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/17/meizu-m5-note/lifestyle/-728w2/gsmarena_005.jpg,https://cdn.gsmarena.com/imgroot/reviews/17/meizu-m5-note/battery/-728/gsmarena_002.jpg",1733
1733,Huawei Mate 9 Pro,Huawei Mate 9 Pro review,4.7,"Huawei,Android,Dual SIM",android > Huawei,"https://cdn.gsmarena.com/imgroot/reviews/17/huawei-mate-9-pro/lifestyle/-728w2/gsmarena_013.jpg,https://cdn.gsmarena.com/imgroot/reviews/17/huawei-mate-9-pro/ofic/-728/gsmarena_001.jpg",1734
1735,LG Mate 9,LG V20 v. Huawei Mate 9,,"LG,Huawei,Android,Shootout",android > LG,,1736
1736,vivo V5 Plus,vivo V5 Plus review,,"vivo,Android,Dual SIM",android > vivo,https://cdn.gsmarena.com/imgroot/reviews/17/vivo-v5-plus/lifestyle/-728w2/gsmarena_001.jpg,1737
1737,Xiaomi Redmi Note 4,Xiaomi Redmi Note 4 preview,,"Xiaomi,Android,Dual SIM",android > Xiaomi,https://cdn.gsmarena.com/imgroot/reviews/17/xiaomi-redmi-note-4//lifestyle/-728w2/gsmarena_001.jpg,1738
1738,Huawei Mate 9 Pro,Huawei Mate 9 Pro review,,"Huawei,Android,Dual SIM,Time-saver",android > Huawei,"https://cdn.gsmarena.com/imgroot/reviews/17/huawei-mate-9-pro/lifestyle/-728w2/gsmarena_017.jpg,https://cdn.gsmarena.com/imgroot/reviews/17/huawei-mate-9-pro/lifestyle/-728w2/gsmarena_013.jpg,https://cdn.gsmarena.com/imgroot/reviews/17/huawei-mate-9-pro/lifestyle/-728w2/gsmarena_009.jpg,https://cdn.gsmarena.com/imgroot/reviews/17/huawei-mate-9-pro/lifestyle/-728w2/gsmarena_005.jpg",1739
1739,Samsung Galaxy Tab S3 9.7,Samsung Galaxy Tab S3 hands-on,,"Samsung,Android,Tablets,MWC2017",android > Samsung,https://cdn.gsmarena.com/imgroot/reviews/17/samsung-galaxy-tab-s3-9.7-hands-on/phone/-728mw2/gsmarena_003.jpg,1740
1740,HTC 10 evo,HTC 10 evo review,,"HTC,Android",android > HTC,,1741
1741,HTC U Ultra,HTC U Ultra review,,"HTC,Android",android > HTC,https://cdn.gsmarena.com/imgroot/reviews/17/htc-u-ultra/lifestyle/-728w2/gsmarena_006.jpg,1742
1742,Samsung Galaxy A7 (2017),Samsung Galaxy A7 (2017) review,,"Samsung,Android",android > Samsung,https://cdn.gsmarena.com/imgroot/reviews/17/samsung-galaxy-a7-2017/lifestyle/-728w2/gsmarena_007.jpg,1743
1744,Xiaomi Redmi Note 4,Xiaomi Redmi Note 4 (S625) review,,"Xiaomi,Android,Dual SIM",android > Xiaomi,"https://cdn.gsmarena.com/imgroot/reviews/17/xiaomi-redmi-note-4-snapdragon/lifestyle/-728w2/gsmarena_004.jpg,https://cdn.gsmarena.com/imgroot/reviews/17/xiaomi-redmi-note-4-snapdragon/ofic/-728w3/gsmarena_001.jpg",1745
1745,Samsung Galaxy S8+,Samsung Galaxy S8 and S8+ hands-on,,"Samsung,Android",android > Samsung,https://cdn.gsmarena.com/imgroot/reviews/17/samsung-galaxy-s8/preview/inline/-728w2/gsmarena_008.jpg,1746
1746,LG LG G6,LG G6 review,4.7,"LG,Android",android > LG,https://cdn.gsmarena.com/imgroot/reviews/17/lg-g6/lifestyle/-728w2/gsmarena_003.jpg,1747
1747,Sony Xperia XZs,Sony Xperia XZs review,,"Sony,Android",android > Sony,https://cdn.gsmarena.com/imgroot/reviews/17/sony-xperia-xzs/ofic/-728w3/gsmarena_001.jpg,1748
1748,Nokia Nokia 6,Nokia 6 review,,"Nokia,Android,Dual SIM",android > Nokia,https://cdn.gsmarena.com/imgroot/reviews/17/nokia-6/offic/-728/gsmarena_001.jpg,1749
1749,Huawei P10 Plus,Huawei P10 Plus vs P10,,"Huawei,Android",android > Huawei,"https://cdn.gsmarena.com/imgroot/reviews/17/huawei-p10-plus-lowlight/lifestyle/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/17/huawei-p10-plus-lowlight/lifestyle/-728w2/gsmarena_003.jpg",1750
1750,Huawei P10 Plus,Huawei P10 Plus review,,"Huawei,Android,Dual SIM",android > Huawei,,1751
1751,Motorola Moto G5,Motorola Moto G5 preview,,"Motorola,Android",android > Motorola,https://cdn.gsmarena.com/imgroot/reviews/17/motorola-moto-g5/inline/-728w1/gsmarena_001.jpg,1752
1752,Huawei Watch 2,Huawei Watch 2 review,,"Huawei,Android Wear,Smart wearables",android > Huawei,https://cdn.gsmarena.com/imgroot/reviews/17/huawei-watch-2/inline/-728/gsmarena_008.jpg,1753
1753,Samsung Galaxy S8+,Samsung Galaxy S8+ review,4.7,"Samsung,Android",android > Samsung,,1754
1754,Oppo R11,Oppo R11 preview,,"Oppo,Android,Dual SIM,Preview",android > Oppo,"https://cdn.gsmarena.com/imgroot/reviews/17/oppo-r11-hands-on/lifestyle/-728w2/gsmarena_005.jpg,https://cdn.gsmarena.com/imgroot/reviews/17/oppo-r11-hands-on/lifestyle/-728w2/gsmarena_011.jpg",1755
1755,Sony Xperia L1,Sony Xperia L1 review,,"Sony,Android",android > Sony,"https://cdn.gsmarena.com/imgroot/reviews/17/sony-xperia-l1/lifestyle/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/17/sony-xperia-l1/ofic/-728/gsmarena_001.jpg",1756
1756,OnePlus OnePlus 5,OnePlus 5 review,4.4,"OnePlus,Android,Dual SIM",android > OnePlus,,1757
1758,Motorola Moto Z2 Play,Moto Z2 Play preview,,"Motorola,Lenovo,Android,Preview",android > Motorola,https://cdn.gsmarena.com/imgroot/reviews/17/moto-z2-play/inline/-728/gsmarena_001.jpg,1759
1759,Xiaomi Redmi 4 (4X),Xiaomi Redmi 4 review,,"Xiaomi,Android,Dual SIM",android > Xiaomi,"https://cdn.gsmarena.com/imgroot/reviews/17/xiaomi-redmi-4x/lifestyle/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/17/xiaomi-redmi-4x/offic/-1024x768m/gsmarena_001.jpg",1760
1760,Nokia Nokia 3,Nokia 3 review,2.7,"Nokia,Android",android > Nokia,https://cdn.gsmarena.com/imgroot/reviews/17/nokia-3/lifestyle/-728w2/gsmarena_005.jpg,1761
1762,Huawei Honor 9,Honor 9 review,4.4,"Huawei,Android,Dual SIM,Honor",android > Huawei,https://cdn.gsmarena.com/imgroot/reviews/17/huawei-honor-9/ofic/-728w3/gsmarena_001.jpg,1763
1764,Samsung Galaxy J7 (2017),Samsung Galaxy J7 (2017) review,3.9,"Samsung,Android,Dual SIM",android > Samsung,"https://cdn.gsmarena.com/imgroot/reviews/17/samsung-galaxy-j7-2017/lifestyle/-728w2/gsmarena_008.jpg,https://cdn.gsmarena.com/imgroot/reviews/17/samsung-galaxy-j7-2017/ofic/-728w3/gsmarena_001.jpg",1765
1765,Sony Xperia XA1 Plus,Sony Xperia XA1 Plus hands-on review,,"Sony,Android,IFA 2017",android > Sony,https://cdn.gsmarena.com/imgroot/reviews/17/ifa-2017-xperia-xa1-plus-hands-on/lifestyle/-728w2/gsmarena_013.jpg,1766
1766,Oppo R11,Oppo R11 review,,"Oppo,Android,Dual SIM",android > Oppo,"https://cdn.gsmarena.com/imgroot/reviews/17/oppo-r11/lifestyle/-728w2/gsmarena_019.jpg,https://cdn.gsmarena.com/imgroot/reviews/17/oppo-r11/ofic/-728w3/gsmarena_001.jpg",1767
1767,LG V30,LG V30 hands-on review,,"LG,Android,IFA 2017",android > LG,,1768
1768,Motorola Moto X4,Motorola Moto X4 hands-on review,,"Motorola,Android,IFA 2017,Lenovo",android > Motorola,"https://cdn.gsmarena.com/imgroot/reviews/17/ifa-2017-motorola/lifestyle/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/17/ifa-2017-motorola/offic/-728/gsmarena_001.jpg",1769
1769,Sony Xperia XZ1,Sony Xperia XZ1 hands-on review,,"Sony,Android,IFA 2017",android > Sony,,1770
1770,Alcatel Idol 5,"Alcatel Idol 5s, Idol 5, A7 XL, A7 hands-on review",,"Alcatel,Android,IFA 2017",android > Alcatel,"https://cdn.gsmarena.com/imgroot/reviews/17/ifa-2017-alcatel/idol-5s//lifestyle/-728w2/gsmarena_005.jpg,https://cdn.gsmarena.com/imgroot/reviews/17/ifa-2017-alcatel/a7-xl//lifestyle/-728w2/gsmarena_008.jpg",1771
1771,Meizu Pro 7 Plus,Meizu Pro 7 Plus review,4.3,"Meizu,Android,Dual SIM",android > Meizu,https://cdn.gsmarena.com/imgroot/reviews/17/meizu-pro-7-plus/ofic/-728w3/gsmarena_001.jpg,1772
1773,Sony Xperia XZ1,Sony Xperia XZ1 review,4.1,"Sony,Android",android > Sony,,1774
1774,LG LG Q6,LG Q6 preview,,"LG,Android,Preview",android > LG,"https://cdn.gsmarena.com/imgroot/reviews/17/lg-q6/lifestyle/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/17/lg-q6/ofic/-728w3/gsmarena_004.jpg",1775
1775,LG V30,LG V30 review,4.6,"LG,Android",android > LG,https://cdn.gsmarena.com/imgroot/reviews/17/lg-v30/lifestyle/-728w2/gsmarena_020.jpg,1776
1776,Samsung Galaxy Note8,Samsung Galaxy Note8 review,4.8,"Samsung,Android,Dual SIM",android > Samsung,,1777
1777,Xiaomi Mi A1 (Mi 5X),Xiaomi Mi 5X review,,"Xiaomi,Android,Dual SIM",android > Xiaomi,"https://cdn.gsmarena.com/imgroot/reviews/17/xiaomi-mi-a1-5x/lifestyle/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/17/xiaomi-mi-a1-5x/ofic/-728w3/gsmarena_001.jpg",1778
1778,Sony Xperia XZ1 Compact,Sony Xperia XZ1 Compact review,4.3,"Sony,Android",android > Sony,"https://cdn.gsmarena.com/imgroot/reviews/17/sony-xperia-xz1-compact/lifestyle/-728w2/gsmarena_002.jpg,https://cdn.gsmarena.com/imgroot/reviews/17/sony-xperia-xz1-compact/ofic/-728/gsmarena_001.jpg",1779
1781,Google Pixel 2,Google Pixel 2 review,4.0,"Google,Android",android > Google,https://cdn.gsmarena.com/imgroot/reviews/17/google-pixel-2-xl/lifestyle/-728w2/gsmarena_009.jpg,1782
1782,Huawei Mate 10 Pro,Huawei Mate 10 Pro review,4.3,"Huawei,Android,Dual SIM",android > Huawei,"https://cdn.gsmarena.com/imgroot/reviews/17/huawei-mate-10-pro/lifestyle/-728w2/gsmarena_002.jpg,https://cdn.gsmarena.com/imgroot/reviews/17/huawei-mate-10-pro/ofic/-728/gsmarena_001.jpg",1783
1783,Asus Zenfone 4 Pro ZS551KL,Asus Zenfone 4 family hands-on,,"Asus,Android,Dual SIM",android > Asus,"https://cdn.gsmarena.com/imgroot/reviews/17/asus-zenfone-4-hands-on/inline/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/17/asus-zenfone-4-hands-on/inline/-728w2/gsmarena_002.jpg",1784
1784,Nokia Nokia 2,Nokia 2 hands-on review,,"Nokia,Android",android > Nokia,https://cdn.gsmarena.com/imgroot/reviews/17/nokia-2/inline/-728/gsmarena_001.jpg,1785
1785,Samsung Galaxy J7 Pro,Samsung Galaxy J7 Pro review,3.9,"Samsung,Android,Dual SIM",android > Samsung,https://cdn.gsmarena.com/imgroot/reviews/17/samsung-galaxy-j7-pro/lifestyle/-728w2/gsmarena_002.jpg,1786
1786,Razer Phone,Razer Phone review,3.7,"Razer,Android",android > Razer,https://cdn.gsmarena.com/imgroot/reviews/17/razer-phone/lifestyle/-728w2/gsmarena_013.jpg,1787
1787,Samsung Galaxy S8 Active,Samsung Galaxy S8 Active review,4.7,"Samsung,Android",android > Samsung,https://cdn.gsmarena.com/imgroot/reviews/17/samsung-galaxy-s8-active/lifestyle/-728w2/gsmarena_001.jpg,1788
1788,Oppo Oppo F5,Oppo F5 review,3.3,"Oppo,Android,Dual SIM",android > Oppo,https://cdn.gsmarena.com/imgroot/reviews/17/oppo-f5/lifestyle/-728w2/gsmarena_011.jpg,1789
1789,OnePlus OnePlus 5T,OnePlus 5T hands-on review,,"OnePlus,Android,Dual SIM,Preview",android > OnePlus,,1790
1790,OnePlus OnePlus 5T,OnePlus 5T review,4.2,"OnePlus,Android,Dual SIM",android > OnePlus,https://cdn.gsmarena.com/imgroot/reviews/17/oneplus-5t/lifestyle/-728w2/gsmarena_003.jpg,1791
1791,vivo V7+,vivo V7+ review,3.5,"vivo,Android,Dual SIM",android > vivo,"https://cdn.gsmarena.com/imgroot/reviews/17/vivo-v7-plus/lifestyle/-728w2/gsmarena_002.jpg,https://cdn.gsmarena.com/imgroot/reviews/17/vivo-v7-plus/ofic/-728w3/gsmarena_001.jpg",1792
1792,Motorola Moto X4,Motorola Moto X4 review,3.7,"Motorola,Android,Dual SIM",android > Motorola,https://cdn.gsmarena.com/imgroot/reviews/17/motorola-moto-x4/lifestyle/-728w2/gsmarena_010.jpg,1793
1793,HTC U11+,HTC U11+ review,4.1,"HTC,Android,Dual SIM",android > HTC,"https://cdn.gsmarena.com/imgroot/reviews/17/htc-u11-plus/lifestyle/-728w2/gsmarena_005.jpg,https://cdn.gsmarena.com/imgroot/reviews/17/htc-u11-plus/ofic/-728w3/gsmarena_001.jpg",1794
1794,HTC U11 Life,HTC U11 Life review,3.6,"HTC,Android",android > HTC,"https://cdn.gsmarena.com/imgroot/reviews/17/htc-u11-life/lifestyle/-728w2/gsmarena_007.jpg,https://cdn.gsmarena.com/imgroot/reviews/17/htc-u11-life/ofic/-728/gsmarena_001.jpg",1795
1795,Xiaomi Redmi Note 5 (Redmi 5 Plus),Xiaomi Redmi 5 Plus review,3.9,"Xiaomi,Android,Dual SIM",android > Xiaomi,"https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-redmi-5-plus/lifestyle/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-redmi-5-plus/lifestyle/-728w2/gsmarena_015.jpg",1796
1796,Android Motion,BlackBerry Motion review,,"Android,TCL,BlackBerry,Dual SIM",android > Android,https://cdn.gsmarena.com/imgroot/reviews/17/blackberry-motion/lifestyle/-728w2/gsmarena_005.jpg,1797
1798,Motorola Moto G5S Plus,Moto G5S Plus review,3.4,"Motorola,Android,Dual SIM",android > Motorola,"https://cdn.gsmarena.com/imgroot/reviews/18/motorola-moto-g5s-plus/lifestyle/-728w2/gsmarena_005.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/motorola-moto-g5s-plus/lifestyle/-728w2/gsmarena_001.jpg",1799
1799,Sony Xperia XA2,Sony Xperia XA2 review,3.8,"Sony,Android",android > Sony,"https://cdn.gsmarena.com/imgroot/reviews/18/sony-xperia-xa2/lifestyle/-728w2/gsmarena_072.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/sony-xperia-xa2/lifestyle/-728w2/gsmarena_012.jpg",1800
1800,Nokia Nokia 8,Nokia 8 long-term review,,"Nokia,Android,Long-term",android > Nokia,https://cdn.gsmarena.com/imgroot/reviews/18/nokia-8-long-term/lifestyle/-728w2/gsmarena_012.jpg,1801
1801,Xiaomi Redmi 5,Xiaomi Redmi 5 review,3.5,"Xiaomi,Android,Dual SIM",android > Xiaomi,"https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-redmi-5/lifestyle/-728w2/gsmarena_014.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-redmi-5/lifestyle/-728w2/gsmarena_019.jpg",1802
1802,Huawei Honor View 10,Honor View 10 review,4.1,"Huawei,Honor,Android,Dual SIM",android > Huawei,"https://cdn.gsmarena.com/imgroot/reviews/18/huawei-honor-view-10/lifestyle/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-honor-view-10/lifestyle/-728w2/gsmarena_011.jpg",1803
1803,Xiaomi Redmi Y1 (Note 5A),Xiaomi Redmi Note 5A (Y1) review,3.1,"Xiaomi,Android,Dual SIM",android > Xiaomi,"https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-redmi-note-5a/lifestyle/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-redmi-note-5a/lifestyle/-728w2/gsmarena_009.jpg",1804
1804,Sony Xperia L2,Sony Xperia L2 review,2.1,"Sony,Android",android > Sony,"https://cdn.gsmarena.com/imgroot/reviews/18/sony-xperia-l2/lifestyle/-728w2/gsmarena_011.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/sony-xperia-l2/lifestyle/-728w2/gsmarena_018.jpg",1805
1805,Sony Xperia XA2 Ultra,Sony Xperia XA2 Ultra review,3.9,"Sony,Android,Dual SIM",android > Sony,"https://cdn.gsmarena.com/imgroot/reviews/18/sony-xperia-xa2-ultra/lifestyle/-728w2/gsmarena_027.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/sony-xperia-xa2-ultra/lifestyle/-728w2/gsmarena_014.jpg",1806
1807,Oppo R15 Pro,Oppo R15 and R15 Pro hands-on review,,"Oppo,Android",android > Oppo,"https://cdn.gsmarena.com/imgroot/reviews/18/oppo-r15-pro-hands-on/lifestyle/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/oppo-r15-pro-hands-on/lifestyle/-728w2/gsmarena_002.jpg",1808
1808,Huawei Mate RS Porsche Design,"Huawei P20, P20 Pro and Mate RS hands-on review",,"Huawei,Android",android > Huawei,"https://cdn.gsmarena.com/imgroot/reviews/18/huawei-p20-p20-pro-handson/lifestyle/-728w3/gsmarena_100.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-p20-p20-pro-handson/lifestyle/-728w2/gsmarena_013.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-p20-p20-pro-handson/lifestyle/-728w2/gsmarena_012.jpg",1809
1809,Samsung Galaxy S9,Galaxy S9 vs. Xperia XZ2 shootout,,"Samsung,Sony,Android,Shootout",android > Samsung,https://cdn.gsmarena.com/imgroot/reviews/18/galaxy-s9-vs-xperia-xz2/lifestyle/-728w2/gsmarena_004.jpg,1810
1811,Huawei P20 Pro,Huawei P20 Pro: a photo walk around Paris,,"Huawei,Android",android > Huawei,"https://cdn.gsmarena.com/imgroot/reviews/18/huawei-p20-pro-camera-paris/lifestyle/-728w2/gsmarena_002.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-p20-pro-camera-paris/lifestyle/-728w2/gsmarena_003.jpg",1812
1812,Huawei P20 Pro,Huawei P20 Pro review,4.5,"Huawei,Android",android > Huawei,"https://cdn.gsmarena.com/imgroot/reviews/18/huawei-p20-pro/lifestyle/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-p20-pro/lifestyle/-728w2/gsmarena_002.jpg",1813
1813,Huawei P20,Huawei P20 review,4.4,"Huawei,Android,Dual SIM",android > Huawei,"https://cdn.gsmarena.com/imgroot/reviews/18/huawei-p20/lifestyle/-728w2/gsmarena_008.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-p20/lifestyle/-728w2/gsmarena_009.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-p20/lifestyle/-728w2/gsmarena_001.jpg",1814
1814,Motorola Moto E5,Moto E5 Plus and E5 hands-on review,,"Motorola,Android,Dual SIM",android > Motorola,,1815
1815,Oppo Oppo F5,Oppo F5 long-term review,,"Oppo,Android",android > Oppo,https://cdn.gsmarena.com/imgroot/reviews/18/oppo-f5-long-term/lifestyle/-728w2/gsmarena_008.jpg,1816
1816,Motorola Moto G6,"Moto G6, G6 Plus, and G6 Play hands-on review",,"Motorola,Android,Dual SIM",android > Motorola,https://cdn.gsmarena.com/imgroot/reviews/18/moto-g6-g6play-g6plus-handson/lifestyle/-728w2/gsmarena_001.jpg,1817
1817,Oppo R15 Pro,Oppo R15 Pro review,4.2,"Oppo,Android,Dual SIM",android > Oppo,"https://cdn.gsmarena.com/imgroot/reviews/18/oppo-r15-pro/lifestyle/-728w2/gsmarena_056.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/oppo-r15-pro/lifestyle/-728w2/gsmarena_030.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/oppo-r15-pro/lifestyle/-728w2/gsmarena_001.jpg",1818
1818,Nokia Lumia 1020,Lumia 1020 vs. Huawei P20 Pro ,,"Nokia,Huawei,Windows Phone,Android,Shootout",android > Nokia,https://cdn.gsmarena.com/imgroot/reviews/18/lumia-1020-vs-huawei-p20-pro/lifestyle/-728w2/gsmarena_007.jpg,1819
1819,Nokia 6.1,Nokia 6 (2018) review,3.6,"Nokia,Android,HMD,Dual SIM",android > Nokia,"https://cdn.gsmarena.com/imgroot/reviews/18/nokia-6-2018/lifestyle/-728w2/gsmarena_005.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/nokia-6-2018/lifestyle/-728w2/gsmarena_001.jpg",1820
1820,Meizu 15 Lite,"Meizu 15, 15 Plus, and 15 Lite hands-on review",,"Meizu,Android,Hands-on",android > Meizu,"https://cdn.gsmarena.com/imgroot/reviews/18/meizu-15-hands-on/-728/gsmarena_000.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/meizu-15-hands-on//-728w2/gsmarena_003.jpg",1821
